Suburb,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024,Jan 2025,Feb 2025,Mar 2025,Apr 2025,May 2025,Jun 2025,crime_12m,crime_rank,crime_risk_score
Mayfield (Shoalhaven),0,0,0,1,1,0,1,1,3,1,2,1,11,1997.0,51.65631469979296
Bukkulla,2,0,2,0,0,0,1,2,1,0,0,3,11,1997.0,51.65631469979296
Repton,0,0,1,2,1,0,1,2,1,1,0,2,11,1997.0,51.65631469979296
Warroo,0,1,2,1,0,0,0,1,2,0,1,3,11,1997.0,51.65631469979296
Greenleigh,0,0,0,0,1,0,4,2,4,0,0,0,11,1997.0,51.65631469979296
Thora,2,3,0,0,0,0,0,2,1,2,1,0,11,1997.0,51.65631469979296
Comboyne,0,0,1,0,2,1,0,2,0,1,4,0,11,1997.0,51.65631469979296
Conjola,1,0,0,2,1,3,0,2,0,0,0,2,11,1997.0,51.65631469979296
Jaspers Brush,1,1,0,0,0,2,2,4,1,0,0,0,11,1997.0,51.65631469979296
Carrowbrook,0,5,0,0,0,0,0,0,0,6,0,0,11,1997.0,51.65631469979296
Taylors Flat,0,0,0,2,1,2,1,0,0,1,4,0,11,1997.0,51.65631469979296
Weethalle,3,1,0,0,0,2,1,1,1,0,2,0,11,1997.0,51.65631469979296
Nerriga,0,1,3,1,2,2,0,0,2,0,0,0,11,1997.0,51.65631469979296
Martins Creek,3,0,1,1,1,2,0,1,0,0,0,2,11,1997.0,51.65631469979296
Rand,0,1,0,2,0,0,1,0,4,1,1,1,11,1997.0,51.65631469979296
Urliup,1,3,0,1,1,0,1,1,0,0,0,3,11,1997.0,51.65631469979296
Mitchells Island,2,1,2,0,3,2,0,0,0,0,0,1,11,1997.0,51.65631469979296
Shannon Brook,1,0,0,1,1,1,4,0,1,2,0,0,11,1997.0,51.65631469979296
Rockley,0,2,1,4,0,0,0,0,0,0,1,3,11,1997.0,51.65631469979296
Tirrannaville,2,7,0,1,0,1,0,0,0,0,0,0,11,1997.0,51.65631469979296
Bilambil,2,0,0,0,1,2,1,4,0,1,0,0,11,1997.0,51.65631469979296
Eraring,1,1,0,0,0,5,1,1,0,1,1,0,11,1997.0,51.65631469979296
Environa,0,2,3,1,0,0,0,2,3,0,0,0,11,1997.0,51.65631469979296
Paytens Bridge,1,3,0,0,2,0,0,3,0,1,0,1,11,1997.0,51.65631469979296
Hawkesbury Heights,1,1,0,1,2,1,0,2,2,0,0,1,11,1997.0,51.65631469979296
Whiteman Creek,1,0,2,1,0,0,1,3,1,0,1,1,11,1997.0,51.65631469979296
Little Hartley,1,1,0,1,1,1,2,2,0,0,2,0,11,1997.0,51.65631469979296
Quipolly,0,0,0,0,0,1,0,0,9,0,0,1,11,1997.0,51.65631469979296
Willow Vale (Wingecarribee),1,0,0,1,0,1,1,3,2,0,0,2,11,1997.0,51.65631469979296
Barraganyatti,0,0,0,2,0,0,2,1,3,3,0,0,11,1997.0,51.65631469979296
Charbon,3,2,1,1,0,1,0,1,0,0,1,1,11,1997.0,51.65631469979296
Mount Darragh,0,0,0,0,0,0,0,1,1,6,3,0,11,1997.0,51.65631469979296
Mountain View,0,1,1,1,0,0,3,1,1,1,1,1,11,1997.0,51.65631469979296
Mount Kembla,2,0,0,3,1,0,0,0,4,1,0,0,11,1997.0,51.65631469979296
Glen Oak,0,0,0,0,1,1,0,1,4,0,3,1,11,1997.0,51.65631469979296
Murray Downs,1,0,0,0,4,0,4,0,2,0,0,0,11,1997.0,51.65631469979296
Womboota,2,0,0,4,3,1,0,0,0,0,0,1,11,1997.0,51.65631469979296
Breadalbane,0,0,3,0,3,0,3,0,0,2,0,0,11,1997.0,51.65631469979296
South Durras,0,0,1,0,0,2,5,1,0,2,0,0,11,1997.0,51.65631469979296
South Gundurimba,0,1,1,2,2,1,0,3,0,1,0,0,11,1997.0,51.65631469979296
Wallarah,0,0,4,1,1,2,2,0,0,0,1,0,11,1997.0,51.65631469979296
Clothiers Creek,2,0,0,3,0,0,1,0,2,2,0,1,11,1997.0,51.65631469979296
Ettamogah,0,0,0,0,4,5,0,0,1,0,0,1,11,1997.0,51.65631469979296
Hargraves,1,4,1,1,2,0,0,0,0,2,0,0,11,1997.0,51.65631469979296
Central Tilba,1,1,0,1,3,1,0,2,1,0,0,1,11,1997.0,51.65631469979296
Blue Knob,2,1,0,2,1,1,0,2,1,0,0,1,11,1997.0,51.65631469979296
Scotland Island,1,1,0,1,0,1,1,0,0,4,1,1,11,1997.0,51.65631469979296
Kembla Heights,0,1,5,0,0,1,2,0,0,0,1,1,11,1997.0,51.65631469979296
Bar Point,0,0,2,0,2,0,2,1,0,0,2,2,11,1997.0,51.65631469979296
Yelgun,0,0,0,1,1,0,1,1,4,0,3,0,11,1997.0,51.65631469979296
Mookima Wybra,1,0,2,1,0,0,2,1,1,3,0,0,11,1997.0,51.65631469979296
Tallwoods Village,1,1,2,2,1,0,0,1,1,1,0,1,11,1997.0,51.65631469979296
Nelsons Plains,0,1,0,0,0,0,1,1,2,5,1,0,11,1997.0,51.65631469979296
Lucknow,1,1,2,0,0,2,0,0,4,1,0,0,11,1997.0,51.65631469979296
Benandarah,0,0,2,0,0,0,3,0,0,0,3,4,12,1936.0,50.077639751552795
Warialda Rail,0,0,0,4,2,0,5,1,0,0,0,0,12,1936.0,50.077639751552795
Brierfield,0,4,0,0,1,0,0,4,0,0,0,3,12,1936.0,50.077639751552795
Gogeldrie,0,2,0,2,0,1,0,1,1,1,0,4,12,1936.0,50.077639751552795
Burrawang,1,2,2,2,2,1,0,0,1,1,0,0,12,1936.0,50.077639751552795
Dungay,1,0,0,2,0,0,0,1,0,1,3,4,12,1936.0,50.077639751552795
Carrick,0,0,0,0,0,2,3,2,1,3,0,1,12,1936.0,50.077639751552795
Capertee,2,0,1,1,0,2,1,0,3,0,0,2,12,1936.0,50.077639751552795
Coolagolite,1,2,0,0,1,5,0,1,0,0,1,1,12,1936.0,50.077639751552795
Gunderman,0,1,0,0,0,1,0,0,2,2,4,2,12,1936.0,50.077639751552795
Springside,1,0,0,1,0,3,3,0,4,0,0,0,12,1936.0,50.077639751552795
Nymagee,1,0,2,0,0,0,1,1,2,1,3,1,12,1936.0,50.077639751552795
Oallen,0,0,0,0,4,3,2,0,1,0,0,2,12,1936.0,50.077639751552795
Guntawang,6,4,0,1,0,0,0,0,0,0,1,0,12,1936.0,50.077639751552795
The Hatch,0,0,5,2,0,4,0,1,0,0,0,0,12,1936.0,50.077639751552795
Bawley Point,2,1,1,0,4,1,0,0,1,0,0,2,12,1936.0,50.077639751552795
Woodlands (Wingecarribee),1,0,1,0,0,4,0,1,3,0,2,0,12,1936.0,50.077639751552795
Bungonia,0,2,0,0,1,0,0,6,1,0,1,1,12,1936.0,50.077639751552795
Ilarwill,0,1,0,4,2,0,0,0,2,0,3,0,12,1936.0,50.077639751552795
Carrathool,2,0,0,1,1,0,0,2,1,2,0,3,12,1936.0,50.077639751552795
Hydes Creek,1,0,3,4,0,0,2,1,0,1,0,0,12,1936.0,50.077639751552795
Tallong,2,0,3,1,1,0,2,1,1,1,0,0,12,1936.0,50.077639751552795
Greendale (Liverpool),0,1,1,0,2,2,1,1,2,1,0,1,12,1936.0,50.077639751552795
The Ridgeway,0,1,0,1,2,4,0,0,0,2,2,0,12,1936.0,50.077639751552795
Wingen,1,1,1,0,6,1,0,1,0,0,0,1,12,1936.0,50.077639751552795
Windella,2,0,1,0,0,1,1,1,4,0,1,1,12,1936.0,50.077639751552795
Wyndham,1,1,0,0,0,0,4,2,1,0,2,1,12,1936.0,50.077639751552795
Wyrallah,0,2,0,1,1,6,0,0,0,1,0,1,12,1936.0,50.077639751552795
Wirlinga,1,0,0,4,2,0,3,2,0,0,0,0,12,1936.0,50.077639751552795
Linden,2,0,2,2,3,0,1,1,0,1,0,0,12,1936.0,50.077639751552795
Yarrowyck,0,2,2,0,5,0,0,3,0,0,0,0,12,1936.0,50.077639751552795
Blaxlands Ridge,0,2,2,1,1,2,1,0,0,2,0,1,12,1936.0,50.077639751552795
Yattalunga,0,1,1,0,4,0,0,0,2,1,1,2,12,1936.0,50.077639751552795
Pyree,2,0,0,1,1,0,1,4,1,1,1,0,12,1936.0,50.077639751552795
Clybucca,1,2,1,1,0,2,1,2,0,0,0,2,12,1936.0,50.077639751552795
Castle Rock,1,2,1,0,1,2,0,2,0,1,2,0,12,1936.0,50.077639751552795
Kiwarrak,0,0,0,0,3,0,1,3,4,1,0,0,12,1936.0,50.077639751552795
Seahampton,0,1,1,1,3,0,1,0,0,3,1,1,12,1936.0,50.077639751552795
Cumnock,2,1,2,1,3,1,1,0,0,0,1,0,12,1936.0,50.077639751552795
Fullerton Cove,1,2,0,1,1,0,1,0,1,2,3,0,12,1936.0,50.077639751552795
Darawank,0,0,2,1,0,3,2,1,2,1,0,0,12,1936.0,50.077639751552795
Wondabyne,1,0,0,4,0,0,0,0,0,5,0,2,12,1936.0,50.077639751552795
Tapitallee,1,3,2,2,0,0,0,0,0,3,0,1,12,1936.0,50.077639751552795
Quaama,1,1,0,0,4,3,1,1,0,1,0,0,12,1936.0,50.077639751552795
Mount Mitchell,1,0,4,5,1,0,0,0,0,0,1,0,12,1936.0,50.077639751552795
Fernbank Creek,0,0,1,4,1,3,0,0,0,2,1,0,12,1936.0,50.077639751552795
Denhams Beach,0,4,1,1,1,1,0,0,0,3,1,0,12,1936.0,50.077639751552795
Boxers Creek,0,1,3,0,1,0,2,1,2,1,0,1,12,1936.0,50.077639751552795
Elands,1,2,0,0,1,1,0,6,0,0,1,0,12,1936.0,50.077639751552795
Tarbuck Bay,1,0,0,1,6,3,0,0,1,0,0,0,12,1936.0,50.077639751552795
Bushells Ridge,0,1,1,1,0,0,4,2,1,0,2,0,12,1936.0,50.077639751552795
Middle Arm,2,0,0,0,0,4,1,0,1,2,1,1,12,1936.0,50.077639751552795
Koonorigan,4,1,0,1,2,0,1,1,0,0,2,0,12,1936.0,50.077639751552795
Bexhill,0,0,2,0,1,1,1,2,2,0,2,1,12,1936.0,50.077639751552795
Euberta,2,4,0,0,0,0,1,0,0,1,3,1,12,1936.0,50.077639751552795
Couridjah,0,0,3,0,0,2,1,1,0,4,0,1,12,1936.0,50.077639751552795
Mulbring,1,0,2,1,1,0,3,1,1,2,0,0,12,1936.0,50.077639751552795
Hampton,2,3,0,1,1,0,2,1,1,1,0,0,12,1936.0,50.077639751552795
Tintinhull,1,0,5,0,1,0,4,0,0,0,1,0,12,1936.0,50.077639751552795
Jennings,0,3,0,0,2,2,1,1,2,1,0,0,12,1936.0,50.077639751552795
Bredbo,0,0,4,4,0,0,0,1,0,1,2,0,12,1936.0,50.077639751552795
Leeville,1,0,3,1,1,0,3,0,1,3,0,0,13,1887.0,48.80952380952381
Burrumbuttock,0,0,2,0,1,1,1,0,1,3,2,2,13,1887.0,48.80952380952381
Spring Ridge,0,5,1,0,0,3,0,3,0,0,0,1,13,1887.0,48.80952380952381
Kincumber South,3,3,0,0,1,1,3,0,0,0,1,1,13,1887.0,48.80952380952381
Wattle Flat,1,1,1,0,0,0,3,2,0,0,5,0,13,1887.0,48.80952380952381
Rappville,2,0,6,1,1,0,0,1,0,0,2,0,13,1887.0,48.80952380952381
Burrundulla,1,0,1,0,4,1,1,1,1,0,0,3,13,1887.0,48.80952380952381
Camberwell,2,3,1,2,2,0,0,1,1,1,0,0,13,1887.0,48.80952380952381
Hillville,0,0,0,0,3,4,0,0,2,4,0,0,13,1887.0,48.80952380952381
New Berrima,1,2,0,0,2,1,1,0,1,4,0,1,13,1887.0,48.80952380952381
Smiths Creek (Tweed),0,2,0,1,1,0,0,1,0,0,5,3,13,1887.0,48.80952380952381
Wallangra,0,0,0,0,0,1,0,4,1,1,2,4,13,1887.0,48.80952380952381
Kalaru,2,0,0,2,0,0,1,2,2,0,4,0,13,1887.0,48.80952380952381
Moto,0,0,0,1,1,3,1,0,0,2,5,0,13,1887.0,48.80952380952381
Mullaley,1,1,0,0,1,4,3,0,0,1,2,0,13,1887.0,48.80952380952381
Garema,0,1,0,0,1,0,1,2,0,2,6,0,13,1887.0,48.80952380952381
Tamban,4,1,2,1,3,0,0,0,2,0,0,0,13,1887.0,48.80952380952381
Werri Beach,0,3,0,1,4,1,1,0,0,2,0,1,13,1887.0,48.80952380952381
Caragabal,1,2,1,0,0,1,0,1,0,0,6,1,13,1887.0,48.80952380952381
Neilrex,1,2,2,2,0,0,1,4,0,0,1,0,13,1887.0,48.80952380952381
Tullera,0,2,0,0,0,3,0,4,0,1,1,2,13,1887.0,48.80952380952381
Bandon Grove,0,0,0,1,0,0,2,0,0,2,8,0,13,1887.0,48.80952380952381
Luskintyre,0,2,4,0,0,1,2,0,0,3,0,1,13,1887.0,48.80952380952381
Voyager Point,1,0,2,2,0,0,1,3,0,1,0,3,13,1887.0,48.80952380952381
Mullumbimby Creek,0,0,0,0,2,1,3,1,0,2,0,4,13,1887.0,48.80952380952381
Eungai Rail,1,0,2,1,0,0,1,3,0,5,0,0,13,1887.0,48.80952380952381
Baan Baa,0,0,2,2,1,0,4,0,0,4,0,0,13,1887.0,48.80952380952381
Gwabegar,0,0,0,1,0,0,3,0,3,3,0,3,13,1887.0,48.80952380952381
Warkworth,1,1,0,2,2,4,0,1,2,0,0,0,13,1887.0,48.80952380952381
Ladysmith,0,4,1,3,1,1,1,1,1,0,0,0,13,1887.0,48.80952380952381
The Pocket,0,1,1,6,1,0,2,2,0,0,0,0,13,1887.0,48.80952380952381
Maryvale,1,1,0,1,1,1,0,2,4,1,0,1,13,1887.0,48.80952380952381
Buccarumbi,0,0,5,2,0,0,0,2,0,0,3,1,13,1887.0,48.80952380952381
Alectown,1,1,0,1,4,1,0,0,0,0,1,4,13,1887.0,48.80952380952381
Clareville,1,0,0,2,2,0,2,0,2,0,3,1,13,1887.0,48.80952380952381
Yorklea,1,0,0,0,1,1,1,1,0,3,5,0,13,1887.0,48.80952380952381
Yarra,2,1,2,1,2,0,0,1,0,3,0,1,13,1887.0,48.80952380952381
Millingandi,0,0,3,1,0,0,0,0,2,5,2,0,13,1887.0,48.80952380952381
Varroville,1,1,1,1,0,1,2,3,0,0,0,3,13,1887.0,48.80952380952381
Willawarrin,1,0,0,1,0,1,1,0,3,4,0,2,13,1887.0,48.80952380952381
Barrengarry,0,0,0,0,2,1,0,3,1,6,0,0,13,1887.0,48.80952380952381
Myrtle Creek,2,0,1,0,0,0,2,1,0,2,4,1,13,1887.0,48.80952380952381
Elong Elong,4,3,1,2,0,0,1,0,2,0,0,0,13,1887.0,48.80952380952381
Ebor,0,4,1,1,4,0,0,1,0,0,2,0,13,1887.0,48.80952380952381
Wallaroo,0,0,0,4,2,0,2,1,2,0,1,1,13,1887.0,48.80952380952381
Colo Heights,0,1,3,0,0,1,0,1,3,1,1,2,13,1887.0,48.80952380952381
Byabarra,0,1,1,1,3,0,0,0,2,3,1,1,13,1887.0,48.80952380952381
Tarago,0,0,1,5,0,2,1,0,2,1,0,1,13,1887.0,48.80952380952381
Whale Beach,1,0,0,1,3,2,1,3,1,0,0,1,13,1887.0,48.80952380952381
Coorabell,1,1,0,3,4,2,0,0,0,0,2,1,14,1839.0,47.56728778467909
Old Bonalbo,0,2,0,2,3,0,2,0,0,2,0,3,14,1839.0,47.56728778467909
Manning Point,0,2,0,0,0,0,5,0,0,2,2,3,14,1839.0,47.56728778467909
Marlee,0,4,1,0,5,0,2,0,0,0,0,2,14,1839.0,47.56728778467909
East Jindabyne,1,0,1,0,1,1,3,0,1,0,1,5,14,1839.0,47.56728778467909
Caroona,0,0,1,1,0,1,2,1,3,2,2,1,14,1839.0,47.56728778467909
Gum Scrub,0,0,1,2,1,0,0,1,3,2,1,3,14,1839.0,47.56728778467909
Fishermans Paradise,2,2,2,0,1,0,2,2,0,2,0,1,14,1839.0,47.56728778467909
Wilsons Creek,2,1,1,0,1,1,1,3,1,1,2,0,14,1839.0,47.56728778467909
Port Botany,0,2,0,1,5,0,1,2,0,2,1,0,14,1839.0,47.56728778467909
Laggan,0,1,0,2,0,0,3,1,3,1,0,3,14,1839.0,47.56728778467909
Riverside,2,1,2,4,1,0,0,1,0,1,2,0,14,1839.0,47.56728778467909
Southgate,2,1,0,4,1,1,1,0,3,1,0,0,14,1839.0,47.56728778467909
Northwood,0,1,1,1,1,2,2,1,2,1,1,1,14,1839.0,47.56728778467909
Baw Baw,0,0,2,1,0,1,0,1,3,1,4,1,14,1839.0,47.56728778467909
Gravesend,3,1,2,1,2,1,1,2,1,0,0,0,14,1839.0,47.56728778467909
Bridgman,0,1,0,4,2,0,0,0,7,0,0,0,14,1839.0,47.56728778467909
Goolma,0,3,3,0,1,0,0,1,5,1,0,0,14,1839.0,47.56728778467909
Laughtondale,0,2,3,0,2,0,0,3,1,2,0,1,14,1839.0,47.56728778467909
Balaclava,2,0,3,3,2,0,2,0,1,1,0,0,14,1839.0,47.56728778467909
Maianbar,1,0,1,0,1,0,1,0,2,6,2,0,14,1839.0,47.56728778467909
Belimbla Park,1,1,2,0,1,5,0,1,0,2,1,0,14,1839.0,47.56728778467909
Dolans Bay,1,3,0,1,0,3,0,1,4,1,0,0,14,1839.0,47.56728778467909
Burren Junction,1,1,0,4,0,1,5,0,0,0,0,2,14,1839.0,47.56728778467909
Warragai Creek,0,0,0,0,0,0,12,0,1,0,1,0,14,1839.0,47.56728778467909
Rocky River (Uralla),4,0,1,0,0,0,1,0,5,1,2,0,14,1839.0,47.56728778467909
Perisher Valley,6,6,2,0,0,0,0,0,0,0,0,0,14,1839.0,47.56728778467909
Condong,0,1,0,0,1,2,5,3,0,2,0,0,14,1839.0,47.56728778467909
Wallagoot,2,0,0,2,1,2,2,0,0,1,2,2,14,1839.0,47.56728778467909
Cawongla,1,2,0,4,0,2,0,2,0,0,1,2,14,1839.0,47.56728778467909
Wallabadah,2,2,1,3,0,2,2,1,1,0,0,0,14,1839.0,47.56728778467909
Boomi,1,5,0,1,2,0,2,2,0,0,0,1,14,1839.0,47.56728778467909
Murga,0,5,1,0,0,0,0,0,0,2,2,4,14,1839.0,47.56728778467909
Murrays Beach,1,1,1,0,3,3,1,0,2,0,0,2,14,1839.0,47.56728778467909
Palmers Island,2,1,0,0,2,3,0,1,0,1,1,3,14,1839.0,47.56728778467909
Darlington (Singleton),0,0,1,0,0,0,6,3,0,1,1,2,14,1839.0,47.56728778467909
Borenore,0,4,1,1,0,1,1,1,2,3,0,0,14,1839.0,47.56728778467909
Tuckombil,0,0,0,0,2,8,1,1,0,2,0,0,14,1839.0,47.56728778467909
Ashley,2,0,0,1,2,0,1,2,3,0,2,1,14,1839.0,47.56728778467909
Clandulla,1,6,0,1,4,0,1,0,0,0,0,1,14,1839.0,47.56728778467909
Cabarita Beach,1,3,1,0,2,1,2,0,0,1,0,3,14,1839.0,47.56728778467909
Peats Ridge,0,2,0,0,0,1,1,5,3,1,0,1,14,1839.0,47.56728778467909
Balldale,2,1,0,2,0,2,0,0,3,0,3,1,14,1839.0,47.56728778467909
Minnie Water,2,7,1,0,1,1,0,0,0,0,0,2,14,1839.0,47.56728778467909
Upper Crystal Creek,6,1,0,1,0,3,0,2,0,0,1,0,14,1839.0,47.56728778467909
Yetman,0,2,2,4,0,0,2,1,1,1,0,1,14,1839.0,47.56728778467909
Sandigo,0,5,2,1,0,0,0,0,2,3,1,0,14,1839.0,47.56728778467909
Kangaroo Point,0,2,0,1,1,6,0,1,1,0,2,0,14,1839.0,47.56728778467909
Sandy Hill,0,3,2,0,2,0,0,7,0,1,0,0,15,1800.0,46.55797101449275
Fairy Hill,3,2,0,3,3,0,0,0,1,2,1,0,15,1800.0,46.55797101449275
Frogmore,1,1,0,0,2,2,4,2,1,0,1,1,15,1800.0,46.55797101449275
Boat Harbour (Port Stephens),3,1,0,1,1,1,0,3,1,3,0,1,15,1800.0,46.55797101449275
Muli Muli,0,1,0,0,1,1,1,0,1,1,1,8,15,1800.0,46.55797101449275
Peel,0,3,4,1,0,3,0,1,0,0,3,0,15,1800.0,46.55797101449275
Huntleys Cove,0,0,1,0,0,3,3,3,1,1,2,1,15,1800.0,46.55797101449275
Pearl Beach,6,0,0,1,2,1,0,0,3,0,2,0,15,1800.0,46.55797101449275
Arcadia,3,2,0,3,0,1,1,0,1,4,0,0,15,1800.0,46.55797101449275
Wyangala,0,0,0,0,5,2,3,3,1,0,1,0,15,1800.0,46.55797101449275
Daroobalgie,0,0,1,0,3,0,0,1,1,3,4,2,15,1800.0,46.55797101449275
Daruka,0,5,0,2,0,1,0,1,1,1,3,1,15,1800.0,46.55797101449275
Barrington,0,1,4,1,2,0,1,1,3,1,0,1,15,1800.0,46.55797101449275
Stockinbingal,0,1,1,1,0,0,1,0,3,0,5,3,15,1800.0,46.55797101449275
Meroo Meadow,4,1,3,2,3,0,2,0,0,0,0,0,15,1800.0,46.55797101449275
Trenayr,5,0,0,2,1,0,0,1,0,0,6,0,15,1800.0,46.55797101449275
Wallabi Point,0,0,1,0,1,3,1,4,4,1,0,0,15,1800.0,46.55797101449275
Ellangowan,3,0,1,0,1,1,0,3,2,2,2,0,15,1800.0,46.55797101449275
Jerrys Plains,0,4,0,2,0,0,4,0,1,2,1,1,15,1800.0,46.55797101449275
Nashdale,0,1,1,1,2,2,0,3,0,1,2,2,15,1800.0,46.55797101449275
Tumblong,1,2,1,0,2,0,1,0,4,2,0,2,15,1800.0,46.55797101449275
Balmoral (Wingecarribee),4,1,2,2,1,0,2,0,2,0,1,0,15,1800.0,46.55797101449275
Wootton,2,2,1,1,0,2,2,2,0,0,3,0,15,1800.0,46.55797101449275
Weemelah,9,0,1,1,1,1,0,1,1,0,0,0,15,1800.0,46.55797101449275
North Casino,1,0,1,1,3,0,0,2,1,1,2,3,15,1800.0,46.55797101449275
Invergowrie,2,2,1,0,1,1,3,0,0,2,0,3,15,1800.0,46.55797101449275
Richards,0,0,2,2,1,1,3,1,1,1,0,3,15,1800.0,46.55797101449275
Bellata,0,1,2,2,0,2,1,0,2,1,2,2,15,1800.0,46.55797101449275
Matcham,0,1,2,2,1,2,6,0,0,1,0,0,15,1800.0,46.55797101449275
Hyland Park,1,1,0,3,1,0,1,0,1,0,0,7,15,1800.0,46.55797101449275
Rankins Springs,1,1,1,5,1,2,0,0,2,0,1,1,15,1800.0,46.55797101449275
Dum Dum,0,2,0,7,1,0,0,1,1,1,0,2,15,1800.0,46.55797101449275
Mororo,0,0,5,5,0,1,0,0,0,1,3,0,15,1800.0,46.55797101449275
Maloneys Beach,0,0,1,0,1,3,0,0,2,0,7,1,15,1800.0,46.55797101449275
Cargo,2,1,1,0,0,0,2,0,0,5,4,0,15,1800.0,46.55797101449275
Angourie,0,4,0,0,6,0,0,1,1,0,3,0,15,1800.0,46.55797101449275
Crabbes Creek,1,0,2,3,4,0,2,0,1,0,2,0,15,1800.0,46.55797101449275
Hill End,0,2,2,5,0,0,1,1,2,0,0,2,15,1800.0,46.55797101449275
Monteagle,0,0,1,0,0,3,0,2,0,1,5,3,15,1800.0,46.55797101449275
Backmede,0,4,0,0,0,9,3,0,0,0,0,0,16,1769.0,45.75569358178054
Bombo,0,0,1,0,3,3,6,0,0,0,3,0,16,1769.0,45.75569358178054
Lake Tabourie,0,0,0,6,0,1,0,2,1,4,1,1,16,1769.0,45.75569358178054
Federal,2,1,2,0,2,0,1,2,1,1,3,1,16,1769.0,45.75569358178054
Bolong,1,1,0,0,0,1,0,0,3,5,1,4,16,1769.0,45.75569358178054
Wombat,0,1,0,0,2,5,1,0,3,3,1,0,16,1769.0,45.75569358178054
Stanwell Tops,3,3,0,1,0,3,0,1,1,2,1,1,16,1769.0,45.75569358178054
Fifield,1,1,0,1,3,1,0,1,6,0,0,2,16,1769.0,45.75569358178054
Mount View,4,0,0,1,0,2,4,0,2,2,1,0,16,1769.0,45.75569358178054
Kulnura,0,2,1,1,0,0,5,3,2,1,1,0,16,1769.0,45.75569358178054
Torrington,4,1,2,0,1,1,3,0,0,0,4,0,16,1769.0,45.75569358178054
Swansea Heads,0,0,0,1,1,6,3,0,1,0,2,2,16,1769.0,45.75569358178054
Cudgel,1,4,3,0,0,0,6,0,2,0,0,0,16,1769.0,45.75569358178054
Pambula Beach,1,0,0,1,1,4,3,3,2,0,0,1,16,1769.0,45.75569358178054
Gumma,0,0,0,0,2,4,0,7,2,0,0,1,16,1769.0,45.75569358178054
Yellow Rock (Blue Mountains),1,0,1,6,2,2,2,0,1,1,0,0,16,1769.0,45.75569358178054
Aldavilla,1,2,0,1,2,0,4,0,1,1,0,4,16,1769.0,45.75569358178054
Alison (Central Coast),1,0,0,2,5,0,2,0,1,3,1,1,16,1769.0,45.75569358178054
Abernethy,3,1,1,0,1,2,2,0,1,0,2,3,16,1769.0,45.75569358178054
Willoughby East,3,0,3,1,5,1,0,0,2,0,0,1,16,1769.0,45.75569358178054
Gleniffer,1,0,0,1,1,4,8,0,0,1,0,0,16,1769.0,45.75569358178054
Possum Brush,1,2,0,0,4,0,5,0,2,0,0,2,16,1769.0,45.75569358178054
Sunset Strip,0,0,0,1,2,1,1,0,1,2,7,1,16,1769.0,45.75569358178054
Tucabia,1,0,4,2,0,0,1,0,1,0,2,5,16,1769.0,45.75569358178054
Millers Forest,0,3,2,1,0,2,2,2,1,1,1,1,16,1769.0,45.75569358178054
Michelago,2,2,0,1,0,5,3,0,0,0,0,3,16,1769.0,45.75569358178054
Eltham,2,1,0,6,5,1,0,0,0,0,1,0,16,1769.0,45.75569358178054
Booligal,1,0,1,0,0,0,0,0,1,13,0,0,16,1769.0,45.75569358178054
Tumbulgum,1,0,4,0,3,3,1,0,1,1,0,2,16,1769.0,45.75569358178054
Bomen,2,0,1,0,0,2,4,1,4,0,2,0,16,1769.0,45.75569358178054
Tarraganda,3,1,0,0,0,2,6,0,0,1,1,2,16,1769.0,45.75569358178054
Premer,0,3,8,0,0,0,2,0,2,2,0,0,17,1738.0,44.953416149068325
Somerton,1,0,0,2,0,2,9,1,0,2,0,0,17,1738.0,44.953416149068325
Temagog,0,0,2,1,4,0,3,3,1,1,1,1,17,1738.0,44.953416149068325
Carrs Creek,1,3,1,2,0,4,2,0,0,0,2,2,17,1738.0,44.953416149068325
Orangeville,3,4,1,3,0,1,4,0,0,1,0,0,17,1738.0,44.953416149068325
Murrin Bridge,2,3,3,2,2,2,1,0,0,0,1,1,17,1738.0,44.953416149068325
Balmoral (Lake Macquarie),1,6,0,1,2,0,6,0,0,0,1,0,17,1738.0,44.953416149068325
Mullion Creek,4,1,0,0,1,1,0,0,1,0,9,0,17,1738.0,44.953416149068325
Yerong Creek,0,0,1,0,1,0,2,3,1,5,3,1,17,1738.0,44.953416149068325
Mooball,1,0,4,0,4,3,0,0,0,4,1,0,17,1738.0,44.953416149068325
Penrose,2,1,0,3,1,1,1,0,6,1,1,0,17,1738.0,44.953416149068325
Canobolas,1,4,0,3,0,1,2,1,2,1,0,2,17,1738.0,44.953416149068325
Cambewarra Village,2,4,1,2,1,0,1,2,4,0,0,0,17,1738.0,44.953416149068325
Long Flat,0,1,0,1,2,1,1,2,2,0,0,7,17,1738.0,44.953416149068325
Cullen Bullen,1,5,0,0,1,1,3,1,2,2,1,0,17,1738.0,44.953416149068325
Hinton,0,3,0,0,2,3,0,1,0,1,6,1,17,1738.0,44.953416149068325
Crosslands,3,1,3,1,0,0,0,4,0,3,1,1,17,1738.0,44.953416149068325
Burra (Queanbeyan-Palerang Regional),0,2,3,0,4,0,3,2,0,0,2,1,17,1738.0,44.953416149068325
Oakey Park,2,1,1,1,2,0,0,3,2,2,1,2,17,1738.0,44.953416149068325
Pinny Beach,1,0,0,0,1,0,1,2,4,6,0,2,17,1738.0,44.953416149068325
