suburb_code,suburb_name,IRSD_score,IRSD_decile,IRSAD_score,IRSAD_decile
41325,Seddon (SA),1034.550728,7,991.8569407,6
41326,Sefton Park,1028.178313,6,1019.706551,7
41327,Sellicks Beach,985.6654761,4,942.0757649,3
41328,Sellicks Hill,1028.422818,6,1004.094806,7
41329,Semaphore,1027.498051,6,1020.62491,7
41330,Semaphore Park,950.2997504,2,943.199245,3
41331,Semaphore South,1046.513013,7,1028.983201,8
41332,Senior,1044.668076,7,1028.09358,8
41333,Seppeltsfield,1056.130463,8,1018.192153,7
41334,Sevenhill,1055.381117,8,1036.540068,8
41335,Shaugh,1044.668076,7,1028.09358,8
41336,Shea-Oak Log,1050.066535,8,1010.446241,7
41337,Sheaoak Flat,1014.079574,5,971.368524,5
41338,Sheidow Park,1067.860998,9,1021.797941,7
41339,Sheringa,964.5098623,3,964.3036752,4
41340,Sherlock (SA),992.6167401,4,972.0859052,5
41341,Sherwood (SA),1044.668076,7,1028.09358,8
41342,Short,1082.039983,10,1038.995875,8
41343,Silverton (SA),943.8987001,2,921.9009959,2
41344,Skye (SA),1124.90128,10,1117.623632,10
41345,Sleaford,1035.479208,7,976.258414,5
41346,Smithfield (SA),764.8735917,1,783.0484788,1
41347,Smithfield Plains,739.6493886,1,761.1620084,1
41348,Smoky Bay,1001.921034,5,969.1286176,4
41349,Snowtown,798.4638488,1,809.4883606,1
41350,Solomon,1075.69149,9,1045.044278,9
41351,Solomontown,789.7875748,1,792.1903177,1
41352,Somerton Park,1054.844002,8,1053.295436,9
41353,South Brighton,1039.323812,7,1029.330802,8
41354,South Hummocks,1034.290194,7,1001.833894,6
41355,South Kilkerran,1047.670912,8,1006.724855,7
41356,South Plympton,1008.93323,5,998.4962152,6
41357,Southend,996.732701,4,946.5223392,3
41358,Spalding (SA),917.9392987,2,894.9861856,2
41359,Spectacle Lake,883.5408216,1,866.663225,1
41360,Spence (SA),1115.391059,10,1083.164374,10
41361,Spring Farm (SA),1072.690139,9,1025.485577,8
41362,Spring Gully (SA),1055.381117,8,1036.540068,8
41363,Springfield (SA),1151.649725,10,1186.961004,10
41364,Springton,970.2109566,3,929.2760944,3
41365,Square Mile,1064.555223,9,1001.724983,6
41366,St Agnes (SA),1024.024033,6,984.072814,5
41367,St Clair (SA),1051.563485,8,1047.468394,9
41368,St Georges,1088.884013,10,1120.700366,10
41369,St Ives (SA),1078.94608,9,1052.315057,9
41370,St Johns,1024.809468,6,981.7586529,5
41371,St Kilda (SA),834.9217697,1,832.829688,1
41372,St Kitts,1048.5498,8,997.049715,6
41373,St Marys (SA),999.1335375,5,989.6675357,6
41374,St Morris,1046.78675,7,1042.767596,9
41375,St Peters (SA),1091.968532,10,1119.616269,10
41376,Stanley (SA),1050.773489,8,1022.45117,8
41377,Stanley Flat,1079.030498,9,1027.851244,8
41378,Stansbury,974.108895,3,930.3777989,3
41379,Steelton,996.3496962,4,983.4066424,5
41380,Steinfeld,982.4027732,4,928.6364914,3
41382,Stepney,1053.925525,8,1069.27914,9
41383,Stewart Range,1064.442808,9,1046.883664,9
41384,Stirling (SA),1114.67874,10,1129.357053,10
41385,Stirling North,1003.109101,5,948.2023628,3
41386,Stockport,947.13593,2,909.8581688,2
41387,Stockwell,1022.66852,6,981.7610024,5
41388,Stockyard Creek (SA),1031.942549,7,996.7223521,6
41389,Stockyard Plain,994.1072936,4,971.2686796,5
41390,Stokes Bay,1049.593306,8,1023.683499,8
41391,Stone Hut,1061.992848,8,1018.741868,7
41392,Stone Well,1102.974805,10,1062.732627,9
41393,Stonyfell,1107.289624,10,1137.515187,10
41394,Stow,916.4251806,2,912.2824454,2
41395,Strathalbyn (SA),990.3737681,4,947.4934475,3
41396,Streaky Bay,997.9532606,5,950.5900198,3
41397,Struan,1067.132116,9,1040.904624,8
41398,Stuart (SA),822.4779045,1,817.4573188,1
41399,Stuarts Creek,1006.756216,5,959.1097061,4
41400,Stun'Sail Boom,1018.826581,6,997.444017,6
41401,Sturt (SA),927.6150007,2,933.6539031,3
41402,Sturt Vale,1029.213331,6,1001.008678,6
41403,Sultana Point,1029.865618,6,976.4561555,5
41404,Summertown,1103.362937,10,1088.310306,10
41405,Sunlands,975.693562,3,915.6302809,2
41406,Sunnybrae,924.9347154,2,925.2337422,2
41407,Sunnydale,820.4525248,1,834.6833463,1
41408,Sunnyside (SA),977.6259572,3,942.7320074,3
41409,Sunnyvale,1040.842671,7,1022.824388,8
41410,Surrey Downs,1025.379461,6,976.9290288,5
41411,Sutherlands,979.3097966,4,945.0282175,3
41412,Suttontown,1068.743652,9,1014.474145,7
41413,Swan Reach (SA),858.2470862,1,847.9618229,1
41414,Swanport,1031.274764,7,984.5916481,5
41415,Swede Flat,1050.603634,8,1049.632274,9
41416,Tailem Bend,861.4584168,1,827.2695278,1
41417,Taldra,1003.19327,5,991.9875831,6
41418,Talia,964.5098623,3,964.3036752,4
41419,Tantanoola,956.090573,3,910.7500229,2
41420,Tanunda,1029.1884,6,996.76731,6
41421,Taperoo,857.0801594,1,853.3786675,1
41422,Taplan,869.3451484,1,897.6673715,2
41423,Taratap,1047.205949,8,1033.249501,8
41425,Tarcowie,1049.400129,8,1021.822467,7
41426,Tarlee,968.2630702,3,902.175786,2
41427,Tarnma,1030.436703,6,988.573965,6
41428,Tarpeena,896.5869805,1,848.8013859,1
41429,Tatachilla,1065.451085,9,1054.643312,9
41430,Taunton (SA),1005.760283,5,973.2365081,5
41431,Taylorville,986.8586029,4,965.7144484,4
41432,Tea Tree Gully,1049.904851,8,1011.91174,7
41433,Teal Flat,1070.911964,9,1028.359401,8
41434,Telowie,891.5910876,1,884.2035842,1
41435,Templers,1060.228328,8,1031.524274,8
41436,Tennyson (SA),1082.293512,10,1086.065456,10
41437,Tepko,1016.683758,6,952.134603,4
41438,Teringie,1098.102931,10,1089.298167,10
41439,Terowie,888.2145715,1,870.9587876,1
41440,The Gap (SA),1018.525591,6,996.959669,6
41441,The Pines (SA),990.6346796,4,964.3718582,4
41442,The Range (SA),1072.970521,9,1068.444541,9
41443,Thebarton,990.8517559,4,1008.481823,7
41444,Thevenard,948.8413717,2,927.8729129,3
41445,Thomas Plain,1079.162496,9,1048.463492,9
41446,Thompson Beach,885.3558472,1,864.3363519,1
41447,Thorngate,1063.49266,9,1082.470339,10
41448,Thornlea,1013.868846,5,981.1783464,5
41449,Thrington,997.4020344,5,950.0181637,3
41450,Tiatukia,1085.074296,10,1016.53534,7
41451,Tickera,964.6795659,3,934.9702467,3
41452,Tiddy Widdy Beach,969.4127686,3,915.076157,2
41453,Tieyon,1006.756216,5,959.1097061,4
41454,Tilley Swamp,1047.205949,8,1033.249501,8
41455,Tintinara,1023.814227,6,991.8336674,6
41456,Tolderol,1068.111059,9,1034.635365,8
41457,Tonsley,958.97706,3,964.5437612,4
41458,Tooligie,976.3760269,3,973.1753323,5
41459,Tooperang,1037.789645,7,998.9493964,6
41460,Toora (SA),1010.266294,5,966.2558006,4
41461,Toorak Gardens,1087.6353,10,1112.526587,10
41462,Tootenilla,1060.118389,8,1007.014546,7
41464,Torrens Park,1087.553756,10,1108.274809,10
41465,Torrens Vale,1020.104652,6,1001.470979,6
41466,Torrensville,1017.028007,6,1017.150133,7
41467,Tothill Belt,996.3496962,4,983.4066424,5
41468,Tothill Creek,996.3496962,4,983.4066424,5
41469,Totness,1062.470972,9,1058.955847,9
41470,Towitta,992.7365806,4,942.815761,3
41471,Tranmere (SA),1043.214081,7,1047.979103,9
41472,Trinity Gardens,1058.673534,8,1067.299027,9
41473,Trott Park,1038.875297,7,990.9181392,6
41474,Truro,999.6059631,5,939.4442839,3
41475,Tulka,1035.479208,7,976.258414,5
41476,Tumby Bay,988.2817621,4,944.8664204,3
41477,Tungkillo,967.156735,3,928.9116982,3
41478,Tunkalilla,1020.104652,6,1001.470979,6
41479,Tusmore,1096.56564,10,1107.882695,10
41480,Two Wells,1003.548125,5,954.4940439,4
41481,Tyringa,1020.855318,6,970.6230354,5
41482,Ucolta,924.9347154,2,925.2337422,2
41484,Uleybury,1088.293776,10,1024.678464,8
41486,Ulyerra,976.3760269,3,973.1753323,5
41487,Undalya,1005.789609,5,974.2109627,5
41488,Underdale,1008.50877,5,1011.720734,7
41489,Ungarra,1066.216557,9,1029.993748,8
41490,Unley,1066.529431,9,1094.292629,10
41491,Unley Park,1097.262255,10,1136.454007,10
41493,Upper Hermitage,1084.967298,10,1049.072718,9
41494,Upper Sturt,1097.475807,10,1081.490208,10
41495,Uraidla,1049.921009,8,1038.942826,8
41496,Urania,1047.670912,8,1006.724855,7
41497,Urrbrae,1097.944167,10,1113.435336,10
41498,Uworra,985.7063458,4,978.4275664,5
41499,Vale Park,1079.862678,9,1080.076639,10
41500,Valley View,996.8700407,4,965.4593498,4
41501,Veitch,955.2681262,3,922.3773712,2
41502,Venus Bay (SA),964.5098623,3,964.3036752,4
41503,Verdun,1108.832763,10,1097.092076,10
41504,Verran,1060.497748,8,1026.400927,8
41505,Victor Harbor,927.7376385,2,899.111291,2
41506,Vine Vale,1096.494961,10,1068.379385,9
41507,Virginia (SA),985.039894,4,971.7865335,5
41508,Vista,1058.954574,8,1024.359081,8
41509,Vivonne Bay,1018.826581,6,997.444017,6
41510,Waddikee,1065.496319,9,1042.091893,9
41511,Waikerie,911.5778104,2,882.0804265,1
41512,Waitpinga,1027.000787,6,1007.703705,7
41513,Walker Flat,950.6001451,2,882.9941249,1
41514,Walkerville (SA),1064.847138,9,1095.632682,10
41515,Walkley Heights,1036.156443,7,1013.010025,7
41516,Wall Flat,1016.163277,6,953.2798864,4
41517,Wallala,997.6915436,5,981.7682601,5
41518,Wallaroo (SA),875.1178164,1,857.8592991,1
41519,Wallaroo Mines,893.1260236,1,842.2843121,1
41520,Wallaroo Plain,1061.171611,8,1031.521082,8
41521,Walloway,1044.875774,7,1040.987021,8
41522,Waltowa,1020.348283,6,981.6763553,5
41523,Wami Kata,978.1373643,3,912.2736983,2
41524,Wanbi,926.022581,2,924.2656409,2
41525,Wandana (SA),985.7063458,4,978.4275664,5
41526,Wandearah East,1083.752654,10,1020.306389,7
41527,Wandearah West,1083.752654,10,1020.306389,7
41528,Wandilo,1049.87818,8,994.0170785,6
41529,Wangary,979.4984788,4,942.9696549,3
41530,Wangolina,1037.5009,7,1002.37469,6
41531,Wanilla,1050.392308,8,1006.105068,7
41532,Wappilka,999.1471578,5,990.6876344,6
41533,Warburto,1036.862217,7,984.1918398,5
41534,Ward Belt,975.4114643,3,942.4490971,3
41535,Ward Hill,995.4451615,4,964.0445073,4
41536,Warnertown,979.3120803,4,935.2799858,3
41537,Warnes,1029.213331,6,1001.008678,6
41538,Warooka,900.2101447,1,879.1895374,1
41539,Warradale,1039.680567,7,1025.230887,8
41540,Warramboo,1053.08817,8,1010.981476,7
41541,Washpool (SA),1006.14523,5,986.579361,6
41542,Wasleys,1023.162439,6,968.477709,4
41544,Watchman,1007.738373,5,982.6072397,5
41545,Waterfall Gully,1110.220859,10,1140.807316,10
41546,Waterloo (SA),996.3496962,4,983.4066424,5
41547,Waterloo Corner,906.2709536,1,891.9146279,2
41548,Watervale,1043.623235,7,1000.491552,6
41550,Wattle Flat (SA),1013.846579,5,983.6785732,5
41551,Wattle Park,1093.650681,10,1117.465342,10
41552,Wattle Range,1082.039983,10,1038.995875,8
41553,Wattle Range East,1054.498196,8,1018.771352,7
41554,Wauraltee,1047.670912,8,1006.724855,7
41555,Wayville,1074.94916,9,1087.385215,10
41556,Webb Beach,877.1692893,1,843.4665602,1
41558,Weeroona Island,891.5910876,1,884.2035842,1
41559,Weetulta,1040.842671,7,1022.824388,8
41560,Welland,982.5839877,4,982.0298215,5
41561,Wellington (SA),978.302307,3,913.105003,2
41562,Wellington East,1025.022476,6,974.4283515,5
41563,Wepar,1049.87818,8,994.0170785,6
41564,West Beach (SA),1059.233592,8,1049.714416,9
41565,West Bundaleer,1014.572109,5,991.7133001,6
41566,West Croydon,1014.617106,5,1011.218403,7
41567,West Hindmarsh,999.6498596,5,1002.621135,6
41568,West Lakes,1057.446847,8,1036.435033,8
41569,West Lakes Shore,1057.411556,8,1032.202626,8
41570,West Range,1037.5009,7,1002.37469,6
41571,West Richmond,959.0826395,3,941.1487245,3
41572,Westall,1020.855318,6,970.6230354,5
41573,Westbourne Park,1084.68657,10,1093.89719,10
41574,Western Flat,1018.979933,6,987.6837427,6
41575,Western River,1018.826581,6,997.444017,6
41576,Wharminda,1060.497748,8,1026.400927,8
41577,White Hill,986.5187688,4,922.3720624,2
41578,White Hut,990.6346796,4,964.3718582,4
41579,White Sands,970.9214063,3,925.9912336,2
41580,White Well Corner,985.7063458,4,978.4275664,5
41581,Whites Flat,953.2021457,2,920.2809385,2
41582,Whites River,953.2021457,2,920.2809385,2
41583,Whites Valley,1041.391302,7,1016.170459,7
41584,Whitwarta,1007.738373,5,982.6072397,5
41585,Whyalla,997.9375694,5,966.8876414,4
41587,Whyalla Jenkins,1026.918699,6,987.2550603,6
41588,Whyalla Norrie,842.7941482,1,831.7199574,1
41589,Whyalla Playford,999.9974494,5,949.0991435,3
41590,Whyalla Stuart,761.7705732,1,776.6563555,1
41591,Whyte Yarcowie,888.2145715,1,870.9587876,1
41592,Wigley Flat,968.8737335,3,941.3755931,3
41593,Wilcherry,1075.69149,9,1045.044278,9
41594,Wild Dog Valley (SA),1018.525591,6,996.959669,6
41595,Wild Horse Plains,943.1301598,2,915.1867894,2
41596,Wilgena,1006.756216,5,959.1097061,4
41597,Willalo,1026.729634,6,995.1903958,6
41598,Willalooka,1062.26506,9,1050.38649,9
41599,Willamulka,997.4020344,5,950.0181637,3
41600,Willaston,953.160041,2,914.9960273,2
41601,William Creek,951.6489793,2,942.7603201,3
41602,Williamstown (SA),1031.265945,7,989.0712741,6
41603,Willippa,1029.213331,6,1001.008678,6
41604,Willochra,1023.697413,6,988.5963242,6
41605,Willoughby (SA),1011.237209,5,974.7160601,5
41606,Willow Creek,1020.104652,6,1001.470979,6
41607,Willow Springs,1029.213331,6,1001.008678,6
41608,Willowie,1017.737922,6,981.4752735,5
41609,Willson River,1011.237209,5,974.7160601,5
41610,Willunga,1055.961743,8,1025.184346,8
41611,Willunga Hill,1060.725043,8,1038.361651,8
41612,Willunga South,1074.133213,9,1034.29821,8
41613,Willyaroo,1027.166388,6,979.5247074,5
41614,Wilmington,974.9810376,3,942.68383,3
41615,Windsor (SA),947.3542068,2,915.3675988,2
41616,Windsor Gardens,1001.941225,5,990.897094,6
41617,Wingfield,880.5898464,1,871.1778633,1
41618,Winkie,1024.367524,6,974.5111821,5
41619,Winninowie,1018.977786,6,992.6627112,6
41620,Winulta,972.0484912,3,943.0018893,3
41621,Wirrabara,967.0576633,3,947.4199896,3
41623,Wirrega,1044.668076,7,1028.09358,8
41624,Wirrina Cove,943.8987001,2,921.9009959,2
41625,Wirrulla,997.6915436,5,981.7682601,5
41626,Wisanger,1060.161159,8,998.359396,6
41627,Wistow,1050.365127,8,1012.044768,7
41628,Witera,1020.855318,6,970.6230354,5
41629,Wokurna,1001.471494,5,972.7688364,5
41630,Wolseley,924.2949003,2,913.0300833,2
41631,Wombats Rest,1018.484506,6,973.3051779,5
41632,Wongulla,962.9180805,3,887.6993355,1
41633,Wongyarra,1004.014519,5,985.2210666,5
41635,Wonuarra,970.050329,3,947.090619,3
41636,Woodchester,1068.605878,9,1016.499865,7
41637,Woodcroft (SA),1032.415526,7,983.1902752,5
41638,Woodforde,1090.118059,10,1095.570145,10
41639,Woodlane,1010.266294,5,966.2558006,4
41640,Woodleigh (SA),1068.81094,9,992.8087191,6
41641,Woods Point (SA),970.9214063,3,925.9912336,2
41642,Woodside (SA),1046.367148,7,1006.766322,7
41643,Woodville (SA),1002.858112,5,991.073822,6
41644,Woodville Gardens,816.0796158,1,859.436554,1
41645,Woodville North,902.4759354,1,909.3627474,2
41646,Woodville Park,1002.900969,5,995.2201238,6
41647,Woodville South,1033.620808,7,1004.863603,7
41648,Woodville West,1000.437933,5,984.9844594,5
41649,Wool Bay,989.2486037,4,951.5426482,4
41650,Woolpunda,968.8737335,3,941.3755931,3
41651,Woolshed Flat (SA),1018.720185,6,978.5596042,5
41652,Woolsheds,1060.228328,8,1031.524274,8
41653,Woolumbool,1046.664912,7,1020.360275,7
41654,Woolundunga,1017.737922,6,981.4752735,5
41655,Woomera,1042.730739,7,987.3079524,6
41656,Worlds End (SA),1038.844426,7,1002.826885,6
41657,Worrolong,1070.480764,9,1013.914027,7
41658,Wrattonbully,1067.132116,9,1040.904624,8
41659,Wudinna,1009.517031,5,959.9935964,4
41660,Wunkar,1030.803341,6,991.9991566,6
41661,Wye,993.6090977,4,957.9660442,4
41662,Wynarka,1024.614722,6,985.5704712,5
41663,Wynn Vale,1038.851035,7,1002.993498,6
41664,Wyomi,936.7471417,2,903.7581649,2
41665,Yacka,959.2323073,3,938.0660622,3
41666,Yadlamalka,1043.802991,7,1016.768639,7
41667,Yahl,1056.799496,8,994.154056,6
41668,Yalanda,1075.69149,9,1045.044278,9
41669,Yalata,655.2910211,1,781.1339482,1
41670,Yallunda Flat,1028.676653,6,977.4304156,5
41671,Yalpara,1044.875774,7,1040.987021,8
41672,Yamba (SA),970.050329,3,947.090619,3
41673,Yanerbie,1020.855318,6,970.6230354,5
41674,Yaninee,977.9438343,3,962.8738328,4
41675,Yankalilla,944.7190431,2,913.7611414,2
41676,Yantanabie,997.6915436,5,981.7682601,5
41677,Yanyarrie,1044.875774,7,1040.987021,8
41678,Yardea,1006.756216,5,959.1097061,4
41679,Yarrah,1026.534234,6,992.5713321,6
41680,Yatala Vale,1092.218749,10,1053.307584,9
41681,Yatina,1049.400129,8,1021.822467,7
41682,Yattalunga (SA),1098.819317,10,1068.247329,9
41683,Yeelanna,1035.303883,7,1049.516458,9
41685,Yelta (SA),773.7307468,1,777.2680621,1
41686,Yinkanie,999.1471578,5,990.6876344,6
41687,Yongala,924.9347154,2,925.2337422,2
41688,Yorke Valley,1047.670912,8,1006.724855,7
41689,Yorketown,941.7620221,2,907.1977109,2
41690,Younghusband,944.8560557,2,902.1425707,2
41692,Yumali,992.6167401,4,972.0859052,5
41694,Yundi,1035.09561,7,993.5427771,6
41695,Yunta,1029.213331,6,1001.008678,6
41696,Zadows Landing,1016.683758,6,952.134603,4
50001,Abba River,1050.671493,8,1019.361216,7
50002,Abbey,1038.568254,7,1000.801219,6
50003,Acton Park (WA),1020.478056,6,994.7201626,6
50004,Adamsvale,1112.099481,10,1080.811215,10
50005,Ajana,1074.47172,9,1059.768653,9
50006,Albany,1037.593822,7,1031.107991,8
50007,Aldersyde,1052.019285,8,1029.597716,8
50008,Alexander Heights,972.4411748,3,956.7553355,4
50009,Alexandra Bridge,976.943892,3,945.8445026,3
50010,Alfred Cove,1081.876411,10,1092.279715,10
50011,Alkimos,1034.393852,7,1005.151856,7
50012,Allanooka,994.0512292,4,961.9339596,4
50013,Allanson,992.6475482,4,944.0901544,3
50014,Alma (WA),1012.384714,5,997.3555597,6
50015,Ambania,1064.104769,9,1069.080939,9
50016,Ambergate,1074.682607,9,1030.920318,8
50017,Amelup,1063.97678,9,1058.719807,9
50018,Angelo River,960.1499123,3,936.5835042,3
50019,Anketell,1062.080498,9,1022.662479,8
50020,Anniebrook,993.1975993,4,973.3843351,5
50022,Applecross,1097.982892,10,1128.300199,10
50023,Ardath,1049.783827,8,1025.160215,8
50024,Ardross,1093.483036,10,1116.873807,10
50025,Argyle (WA),1067.052885,9,1025.247606,8
50026,Armadale (WA),830.139146,1,824.3934749,1
50027,Arrino,1069.884442,9,1049.131319,9
50028,Arrowsmith,1017.228614,6,967.649745,4
50029,Arrowsmith East,1069.884442,9,1049.131319,9
50030,Arthur River (WA),1026.919815,6,1006.05501,7
50031,Ascot (WA),1052.902903,8,1060.283151,9
50032,Ashby (WA),1004.401836,5,978.6431279,5
50034,Ashfield (WA),976.3924052,3,981.3741426,5
50035,Attadale,1099.689913,10,1119.208021,10
50036,Atwell,1054.007402,8,1041.677543,8
50037,Aubin Grove,1076.946098,9,1068.429919,9
50038,Augusta,974.333086,3,931.4312589,3
50039,Australind,1001.390324,5,960.5504627,4
50040,Aveley,1041.968613,7,1011.697086,7
50042,Baandee,1057.666669,8,1032.381842,8
50043,Babakin,1049.783827,8,1025.160215,8
50044,Babbage Island,923.1867378,2,965.9551451,4
50045,Badgebup,1079.077911,9,1058.474447,9
50046,Badgerin Rock,1081.148937,10,1057.179431,9
50047,Badgin,1024.764058,6,990.2835037,6
50048,Badgingarra,1003.413673,5,983.4390818,5
50049,Badjaling,1067.323393,9,1040.945332,8
50050,Bailup,1035.808338,7,1016.614877,7
50051,Bakers Hill,998.2157317,5,963.0238237,4
50052,Balbarrup,1054.067765,8,1001.915521,6
50053,Balcatta,1001.398088,5,990.1023432,6
50054,Baldivis,1025.040775,6,994.5942413,6
50055,Balga,888.325335,1,892.3404832,2
50056,Balingup,976.0409295,3,955.898424,4
50057,Balkuling,1067.323393,9,1040.945332,8
50059,Balladong,1037.419938,7,1016.450233,7
50061,Ballajura,968.3843719,3,951.2378601,4
50062,Ballaying,1089.433159,10,1069.609873,9
50063,Ballidu,1023.598868,6,998.519154,6
50064,Bally Bally,1033.680756,7,1010.192283,7
50065,Bambun,989.2932155,4,966.1953478,4
50066,Bandy Creek,1078.626332,9,1028.229179,8
50068,Banjup,1078.138297,9,1070.39842,9
50069,Banksia Grove,1005.571368,5,975.730222,5
50071,Bannister (WA),1010.261856,5,996.2379999,6
50072,Barbalin,1065.017787,9,1042.920078,9
50073,Barberton,1104.509818,10,1089.583725,10
50074,Barrabup,1015.220353,6,993.2522016,6
50075,Barragup,999.8467307,5,976.439818,5
50077,Baskerville,1069.052449,9,1065.799363,9
50078,Bassendean (WA),1028.227648,6,1020.401251,7
50079,Bateman,1075.86026,9,1090.504663,10
50081,Baynton (WA),1085.229223,10,1084.810821,10
50082,Bayonet Head,1000.381776,5,950.9966397,3
50083,Bayswater (WA),1046.672266,7,1051.787171,9
50084,Beachlands,934.8334586,2,930.9279193,3
50085,Beacon,994.5437865,4,989.6535897,6
50086,Beaconsfield (WA),1021.28114,6,1042.067593,9
50088,Beaufort River,1003.059478,5,982.4591635,5
50089,Beaumont (WA),1093.073794,10,1075.91536,10
50090,Beckenham,981.7492805,4,967.5983393,4
50091,Bedford,1037.269007,7,1049.444379,9
50092,Bedfordale,1082.539563,10,1067.453497,9
50093,Beechboro,934.0203279,2,914.6882358,2
50094,Beechina,1070.638486,9,1032.507398,8
50095,Beedelup,1064.821773,9,1039.493245,8
50096,Beela,1030.50886,6,997.8753253,6
50097,Beelerup,1017.417125,6,1010.139587,7
50098,Beeliar,1039.073962,7,1021.96458,8
50099,Beenong,1092.895666,10,1058.727599,9
50100,Beermullah,990.3968993,4,981.5382216,5
50101,Bejoording,1016.454059,6,985.9717577,5
50102,Beldon,1028.244013,6,993.8558621,6
50103,Belhus,1080.807029,9,1073.586619,10
50104,Bellevue (WA),942.7834453,2,915.6274326,2
50105,Belmont (WA),971.6929389,3,970.1469296,5
